2924125
31.6486%
1000, 1000
(111, 0), (111, 10000)
(111, 0), (5529, 0)
(111, 10000), (114, 10000)
(114, 0.5), (114, 10000)
(114, 0.5), (187, 0.5)
(187, 0.5), (187, 10000)
(187, 10000), (193, 10000)
(193, 0.5), (193, 10000)
(193, 0.5), (317, 0.5)
(317, 0.5), (317, 10000)
(317, 10000), (318, 10000)
(318, 0.5), (318, 10000)
(318, 0.5), (320, 0.5)
(320, 0.5), (320, 10000)
(320, 10000), (323, 10000)
(323, 0.5), (323, 10000)
(323, 0.5), (329, 0.5)
(329, 0.5), (329, 10000)
(329, 10000), (331, 10000)
(331, 0.5), (331, 10000)
(331, 0.5), (352, 0.5)
(352, 0.5), (352, 10000)
(352, 10000), (354, 10000)
(354, 0.5), (354, 10000)
(354, 0.5), (436, 0.5)
(436, 0.5), (436, 10000)
(436, 10000), (438, 10000)
(438, 0.5), (438, 10000)
(438, 0.5), (461, 0.5)
(461, 0.5), (461, 10000)
(461, 10000), (463, 10000)
(463, 0.5), (463, 10000)
(463, 0.5), (468, 0.5)
(468, 0.5), (468, 10000)
(468, 10000), (469, 10000)
(469, 0.5), (469, 10000)
(469, 0.5), (517, 0.5)
(517, 0.5), (517, 10000)
(517, 10000), (517.5, 10000)
(517.5, 0.5), (517.5, 10000)
(517.5, 0.5), (562, 0.5)
(562, 0.5), (562, 10000)
(562, 10000), (567, 10000)
(567, 0.5), (567, 10000)
(567, 0.5), (635, 0.5)
(635, 0.5), (635, 10000)
(635, 10000), (635.5, 10000)
(635.5, 0.5), (635.5, 10000)
(635.5, 0.5), (637, 0.5)
(637, 0.5), (637, 10000)
(637, 10000), (639, 10000)
(639, 0.5), (639, 10000)
(639, 0.5), (660, 0.5)
(660, 0.5), (660, 10000)
(660, 10000), (664, 10000)
(664, 0.5), (664, 10000)
(664, 0.5), (676, 0.5)
(676, 0.5), (676, 10000)
(676, 10000), (680, 10000)
(680, 0.5), (680, 10000)
(680, 0.5), (708, 0.5)
(708, 0.5), (708, 10000)
(708, 10000), (708.5, 10000)
(708.5, 0.5), (708.5, 10000)
(708.5, 0.5), (735, 0.5)
(735, 0.5), (735, 10000)
(735, 10000), (736, 10000)
(736, 0.5), (736, 10000)
(736, 0.5), (748, 0.5)
(748, 0.5), (748, 10000)
(748, 10000), (751, 10000)
(751, 0.5), (751, 10000)
(751, 0.5), (760, 0.5)
(760, 0.5), (760, 10000)
(760, 10000), (763, 10000)
(763, 0.5), (763, 10000)
(763, 0.5), (785, 0.5)
(785, 0.5), (785, 10000)
(785, 10000), (786, 10000)
(786, 0.5), (786, 10000)
(786, 0.5), (817, 0.5)
(817, 0.5), (817, 10000)
(817, 10000), (826, 10000)
(826, 0.5), (826, 10000)
(826, 0.5), (893, 0.5)
(893, 0.5), (893, 10000)
(893, 10000), (896, 10000)
(896, 0.5), (896, 10000)
(896, 0.5), (918, 0.5)
(918, 0.5), (918, 10000)
(918, 10000), (919, 10000)
(919, 0.5), (919, 10000)
(919, 0.5), (937, 0.5)
(937, 0.5), (937, 10000)
(937, 10000), (938, 10000)
(938, 0.5), (938, 10000)
(938, 0.5), (942, 0.5)
(942, 0.5), (942, 10000)
(942, 10000), (944, 10000)
(944, 0.5), (944, 10000)
(944, 0.5), (979, 0.5)
(979, 0.5), (979, 10000)
(979, 10000), (979.5, 10000)
(979.5, 0.5), (979.5, 10000)
(979.5, 0.5), (1018, 0.5)
(1018, 0.5), (1018, 10000)
(1018, 10000), (1020, 10000)
(1020, 0.5), (1020, 10000)
(1020, 0.5), (1066, 0.5)
(1066, 0.5), (1066, 10000)
(1066, 10000), (1068, 10000)
(1068, 0.5), (1068, 10000)
(1068, 0.5), (1088, 0.5)
(1088, 0.5), (1088, 10000)
(1088, 10000), (1092, 10000)
(1092, 0.5), (1092, 10000)
(1092, 0.5), (1111, 0.5)
(1111, 0.5), (1111, 10000)
(1111, 10000), (1115, 10000)
(1115, 0.5), (1115, 10000)
(1115, 0.5), (1166, 0.5)
