7297440
33.9695%
1000, 1000
(728, 10000), (737, 10000)
(737, 0.5), (737, 10000)
(737, 0.5), (741, 0.5)
(741, 0.5), (741, 10000)
(741, 10000), (746, 10000)
(746, 0.5), (746, 10000)
(746, 0.5), (755, 0.5)
(755, 0.5), (755, 10000)
(755, 10000), (768, 10000)
(768, 0.5), (768, 10000)
(768, 0.5), (775, 0.5)
(775, 0.5), (775, 10000)
(775, 10000), (783, 10000)
(783, 0.5), (783, 10000)
(783, 0.5), (808, 0.5)
(808, 0.5), (808, 10000)
(808, 10000), (814, 10000)
(814, 0.5), (814, 10000)
(814, 0.5), (828, 0.5)
(828, 0.5), (828, 10000)
(828, 10000), (835, 10000)
(835, 0.5), (835, 10000)
(835, 0.5), (847, 0.5)
(847, 0.5), (847, 10000)
(847, 10000), (850, 10000)
(850, 0.5), (850, 10000)
(850, 0.5), (864, 0.5)
(864, 0.5), (864, 10000)
(864, 10000), (869, 10000)
(869, 0.5), (869, 10000)
(869, 0.5), (905, 0.5)
(905, 0.5), (905, 10000)
(905, 10000), (915, 10000)
(915, 0.5), (915, 10000)
(915, 0.5), (917, 0.5)
(917, 0.5), (917, 10000)
(917, 10000), (924, 10000)
(924, 0.5), (924, 10000)
(924, 0.5), (945, 0.5)
(945, 0.5), (945, 10000)
(945, 10000), (952, 10000)
(952, 0.5), (952, 10000)
(952, 0.5), (957, 0.5)
(957, 0.5), (957, 10000)
(957, 10000), (963, 10000)
(963, 0.5), (963, 10000)
(963, 0.5), (1030, 0.5)
(1030, 0.5), (1030, 10000)
(1030, 10000), (1031, 10000)
(1031, 0.5), (1031, 10000)
(1031, 0.5), (1074, 0.5)
(1074, 0.5), (1074, 10000)
(1074, 10000), (1085, 10000)
(1085, 0.5), (1085, 10000)
(1085, 0.5), (1094, 0.5)
(1094, 0.5), (1094, 10000)
(1094, 10000), (1106, 10000)
(1106, 0.5), (1106, 10000)
(1106, 0.5), (1144, 0.5)
(1144, 0.5), (1144, 10000)
(1144, 10000), (1153, 10000)
(1153, 0.5), (1153, 10000)
(1153, 0.5), (1164, 0.5)
(1164, 0.5), (1164, 10000)
(1164, 10000), (1177, 10000)
(1177, 0.5), (1177, 10000)
(1177, 0.5), (1250, 0.5)
(1250, 0.5), (1250, 10000)
(1250, 10000), (1265, 10000)
(1265, 0.5), (1265, 10000)
(1265, 0.5), (1295, 0.5)
(1295, 0.5), (1295, 10000)
(1295, 10000), (1305, 10000)
(1305, 0.5), (1305, 10000)
(1305, 0.5), (1330, 0.5)
(1330, 0.5), (1330, 10000)
(1330, 10000), (1334, 10000)
(1334, 0.5), (1334, 10000)
(1334, 0.5), (1336, 0.5)
(1336, 0.5), (1336, 10000)
(1336, 10000), (1343, 10000)
(1343, 0.5), (1343, 10000)
(1343, 0.5), (1355, 0.5)
(1355, 0.5), (1355, 10000)
(1355, 10000), (1374, 10000)
(1374, 0.5), (1374, 10000)
(1374, 0.5), (1389, 0.5)
(1389, 0.5), (1389, 10000)
(1389, 10000), (1393, 10000)
(1393, 0.5), (1393, 10000)
(1393, 0.5), (1402, 0.5)
(1402, 0.5), (1402, 10000)
(1402, 10000), (1408, 10000)
(1408, 0.5), (1408, 10000)
(1408, 0.5), (1417, 0.5)
(1417, 0.5), (1417, 10000)
(1417, 10000), (1428, 10000)
(1428, 0.5), (1428, 10000)
(1428, 0.5), (1442, 0.5)
(1442, 0.5), (1442, 10000)
(1442, 10000), (1449, 10000)
(1449, 0.5), (1449, 10000)
(1449, 0.5), (1558, 0.5)
(1558, 0.5), (1558, 10000)
(1558, 10000), (1566, 10000)
(1566, 0.5), (1566, 10000)
(1566, 0.5), (1587, 0.5)
(1587, 0.5), (1587, 10000)
(1587, 10000), (1597, 10000)
(1597, 0.5), (1597, 10000)
(1597, 0.5), (1656, 0.5)
(1656, 0.5), (1656, 10000)
(1656, 10000), (1666, 10000)
(1666, 0.5), (1666, 10000)
(1666, 0.5), (1695, 0.5)
(1695, 0.5), (1695, 10000)
(1695, 10000), (1702, 10000)
(1702, 0.5), (1702, 10000)
(1702, 0.5), (1767, 0.5)
(1767, 0.5), (1767, 10000)
(1767, 10000), (1773, 10000)
(1773, 0.5), (1773, 10000)
(1773, 0.5), (1786, 0.5)
(1786, 0.5), (1786, 10000)
(1786, 10000), (1791, 10000)
(1791, 0.5), (1791, 10000)
(1791, 0.5), (1794, 0.5)
(1794, 0.5), (1794, 10000)
(1794, 10000), (1823, 10000)
(1823, 0.5), (1823, 10000)
(1823, 0.5), (1825, 0.5)
(1825, 0.5), (1825, 10000)
(1825, 10000), (1845, 10000)
(1845, 0.5), (1845, 10000)
(1845, 0.5), (1849, 0.5)
(1849, 0.5), (1849, 10000)
(1849, 10000), (1865, 10000)
(1865, 0.5), (1865, 10000)
(1865, 0.5), (1878, 0.5)
(1878, 0.5), (1878, 10000)
(1878, 10000), (1883, 10000)
(1883, 0.5), (1883, 10000)
(1883, 0.5), (1890, 0.5)
(1890, 0.5), (1890, 10000)
(1890, 10000), (1897, 10000)
(1897, 0.5), (1897, 10000)
(1897, 0.5), (1910, 0.5)
(1910, 0.5), (1910, 10000)
(1910, 10000), (1919, 10000)
(1919, 0.5), (1919, 10000)
(1919, 0.5), (1934, 0.5)
(1934, 0.5), (1934, 10000)
(1934, 10000), (1944, 10000)
(1944, 0.5), (1944, 10000)
(1944, 0.5), (1970, 0.5)
(1970, 0.5), (1970, 10000)
(1970, 10000), (1975, 10000)
(1975, 0.5), (1975, 10000)
(1975, 0.5), (2004, 0.5)
(2004, 0.5), (2004, 10000)
(2004, 10000), (2016, 10000)
(2016, 0.5), (2016, 10000)
(2016, 0.5), (2064, 0.5)
(2064, 0.5), (2064, 10000)
(2064, 10000), (2078, 10000)
(2078, 0.5), (2078, 10000)
(2078, 0.5), (2110, 0.5)
(2110, 0.5), (2110, 10000)
(2110, 10000), (2118, 10000)
(2118, 0.5), (2118, 10000)
(2118, 0.5), (2120, 0.5)
(2120, 0.5), (2120, 10000)
(2120, 10000), (2139, 10000)
(2139, 0.5), (2139, 10000)
(2139, 0.5), (2152, 0.5)
(2152, 0.5), (2152, 10000)
(2152, 10000), (2168, 10000)
(2168, 0.5), (2168, 10000)
(2168, 0.5), (2194, 0.5)
(2194, 0.5), (2194, 10000)
(2194, 10000), (2220, 10000)
(2220, 0.5), (2220, 10000)
(2220, 0.5), (2259, 0.5)
(2259, 0.5), (2259, 10000)
(2259, 10000), (2267, 10000)
(2267, 0.5), (2267, 10000)
(2267, 0.5), (2342, 0.5)
(2342, 0.5), (2342, 10000)
(2342, 10000), (2348, 10000)
(2348, 0.5), (2348, 10000)
(2348, 0.5), (2384, 0.5)
(2384, 0.5), (2384, 10000)
(2384, 10000), (2387, 10000)
(2387, 0.5), (2387, 10000)
(2387, 0.5), (2440, 0.5)
(2440, 0.5), (2440, 10000)
(2440, 10000), (2443, 10000)
(2443, 0.5), (2443, 10000)
(2443, 0.5), (2537, 0.5)
(2537, 0.5), (2537, 10000)
(2537, 10000), (2559, 10000)
(2559, 0.5), (2559, 10000)
(2559, 0.5), (2562, 0.5)
(2562, 0.5), (2562, 10000)
(2562, 10000), (2569, 10000)
(2569, 0.5), (2569, 10000)
(2569, 0.5), (2573, 0.5)
(2573, 0.5), (2573, 10000)
(2573, 10000), (2578, 10000)
(2578, 0.5), (2578, 10000)
(2578, 0.5), (2640, 0.5)
(2640, 0.5), (2640, 10000)
(2640, 10000), (2644, 10000)
(2644, 0.5), (2644, 10000)
(2644, 0.5), (2664, 0.5)
(2664, 0.5), (2664, 10000)
(2664, 10000), (2667, 10000)
(2667, 0.5), (2667, 10000)
(2667, 0.5), (2671, 0.5)
(2671, 0.5), (2671, 10000)
(2671, 10000), (2676, 10000)
(2676, 0.5), (2676, 10000)
(2676, 0.5), (2692, 0.5)
(2692, 0.5), (2692, 10000)
(2692, 10000), (2700, 10000)
(2700, 0.5), (2700, 10000)
(2700, 0.5), (2748, 0.5)
(2748, 0.5), (2748, 10000)
(2748, 10000), (2759, 10000)
(2759, 0.5), (2759, 10000)
(2759, 0.5), (2779, 0.5)
(2779, 0.5), (2779, 10000)
(2779, 10000), (2785, 10000)
(2785, 0.5), (2785, 10000)
(2785, 0.5), (2787, 0.5)
(2787, 0.5), (2787, 10000)
(2787, 10000), (2809, 10000)
(2809, 0.5), (2809, 10000)
(2809, 0.5), (2874, 0.5)
(2874, 0.5), (2874, 10000)
(2874, 10000), (2903, 10000)
(2903, 0.5), (2903, 10000)
(2903, 0.5), (2942, 0.5)
(2942, 0.5), (2942, 10000)
(2942, 10000), (2952, 10000)
(2952, 0.5), (2952, 10000)
(2952, 0.5), (2997, 0.5)
(2997, 0.5), (2997, 10000)
(2997, 10000), (3001, 10000)
(3001, 0.5), (3001, 10000)
(3001, 0.5), (3003, 0.5)
(3003, 0.5), (3003, 10000)
(3003, 10000), (3014, 10000)
(3014, 0.5), (3014, 10000)
(3014, 0.5), (3055, 0.5)
(3055, 0.5), (3055, 10000)
(3055, 10000), (3070, 10000)
(3070, 0.5), (3070, 10000)
(3070, 0.5), (3072, 0.5)
(3072, 0.5), (3072, 10000)
(3072, 10000), (3079, 10000)
(3079, 0.5), (3079, 10000)
(3079, 0.5), (3096, 0.5)
(3096, 0.5), (3096, 10000)
(3096, 10000), (3108, 10000)
(3108, 0.5), (3108, 10000)
(3108, 0.5), (3122, 0.5)
(3122, 0.5), (3122, 10000)
(3122, 10000), (3131, 10000)
(3131, 0.5), (3131, 10000)
(3131, 0.5), (3181, 0.5)
(3181, 0.5), (3181, 10000)
(3181, 10000), (3198, 10000)
(3198, 0.5), (3198, 10000)
(3198, 0.5), (3204, 0.5)
(3204, 0.5), (3204, 10000)
(3204, 10000), (3214, 10000)
(3214, 0.5), (3214, 10000)
(3214, 0.5), (3216, 0.5)
(3216, 0.5), (3216, 10000)
(3216, 10000), (3233, 10000)
(3233, 0.5), (3233, 10000)
(3233, 0.5), (3243, 0.5)
(3243, 0.5), (3243, 10000)
(3243, 10000), (3252, 10000)
(3252, 0.5), (3252, 10000)
(3252, 0.5), (3323, 0.5)
(3323, 0.5), (3323, 10000)
(3323, 10000), (3325, 10000)
(3325, 0.5), (3325, 10000)
(3325, 0.5), (3389, 0.5)
(3389, 0.5), (3389, 10000)
(3389, 10000), (3400, 10000)
(3400, 0.5), (3400, 10000)
(3400, 0.5), (3431, 0.5)
(3431, 0.5), (3431, 10000)
(3431, 10000), (3444, 10000)
(3444, 0.5), (3444, 10000)
(3444, 0.5), (3487, 0.5)
(3487, 0.5), (3487, 10000)
(3487, 10000), (3496, 10000)
(3496, 0.5), (3496, 10000)
(3496, 0.5), (3514, 0.5)
(3514, 0.5), (3514, 10000)
(3514, 10000), (3525, 10000)
(3525, 0.5), (3525, 10000)
(3525, 0.5), (3542, 0.5)
(3542, 0.5), (3542, 10000)
(3542, 10000), (3545, 10000)
(3545, 0.5), (3545, 10000)
(3545, 0.5), (3564, 0.5)
(3564, 0.5), (3564, 10000)
(3564, 10000), (3577, 10000)
(3577, 0.5), (3577, 10000)
(3577, 0.5), (3629, 0.5)
(3629, 0.5), (3629, 10000)
(3629, 10000), (3640, 10000)
(3640, 0.5), (3640, 10000)
(3640, 0.5), (3642, 0.5)
(3642, 0.5), (3642, 10000)
(3642, 10000), (3657, 10000)
(3657, 0.5), (3657, 10000)
(3657, 0.5), (3661, 0.5)
(3661, 0.5), (3661, 10000)
(3661, 10000), (3674, 10000)
(3674, 0.5), (3674, 10000)
(3674, 0.5), (3707, 0.5)
(3707, 0.5), (3707, 10000)
(3707, 10000), (3712, 10000)
(3712, 0.5), (3712, 10000)
(3712, 0.5), (3736, 0.5)
(3736, 0.5), (3736, 10000)
(3736, 10000), (3747, 10000)
(3747, 0.5), (3747, 10000)
(3747, 0.5), (3772, 0.5)
(3772, 0.5), (3772, 10000)
(3772, 10000), (3775, 10000)
(3775, 0.5), (3775, 10000)
(3775, 0.5), (3781, 0.5)
(3781, 0.5), (3781, 10000)
(3781, 10000), (3801, 10000)
(3801, 0.5), (3801, 10000)
(3801, 0.5), (3810, 0.5)
(3810, 0.5), (3810, 10000)
(3810, 10000), (3816, 10000)
(3816, 0.5), (3816, 10000)
(3816, 0.5), (3832, 0.5)
(3832, 0.5), (3832, 10000)
(3832, 10000), (3838, 10000)
(3838, 0.5), (3838, 10000)
(3838, 0.5), (3845, 0.5)
(3845, 0.5), (3845, 10000)
(3845, 10000), (3854, 10000)
(3854, 0.5), (3854, 10000)
(3854, 0.5), (3958, 0.5)
(3958, 0.5), (3958, 10000)
(3958, 10000), (3973, 10000)
(3973, 0.5), (3973, 10000)
(3973, 0.5), (3998, 0.5)
(3998, 0.5), (3998, 10000)
(3998, 10000), (4003, 10000)
(4003, 0.5), (4003, 10000)
(4003, 0.5), (4012, 0.5)
(4012, 0.5), (4012, 10000)
(4012, 10000), (4032, 10000)
(4032, 0.5), (4032, 10000)
(4032, 0.5), (4109, 0.5)
(4109, 0.5), (4109, 10000)
(4109, 10000), (4125, 10000)
(4125, 0.5), (4125, 10000)
(4125, 0.5), (4164, 0.5)
(4164, 0.5), (4164, 10000)
(4164, 10000), (4172, 10000)
(4172, 0.5), (4172, 10000)
(4172, 0.5), (4179, 0.5)
(4179, 0.5), (4179, 10000)
(4179, 10000), (4183, 10000)
(4183, 0.5), (4183, 10000)
(4183, 0.5), (4198, 0.5)
(4198, 0.5), (4198, 10000)
(4198, 10000), (4205, 10000)
(4205, 0.5), (4205, 10000)
(4205, 0.5), (4261, 0.5)
(4261, 0.5), (4261, 10000)
(4261, 10000), (4268, 10000)
(4268, 0.5), (4268, 10000)
(4268, 0.5), (4334, 0.5)
(4334, 0.5), (4334, 10000)
(4334, 10000), (4343, 10000)
(4343, 0.5), (4343, 10000)
(4343, 0.5), (4389, 0.5)
(4389, 0.5), (4389, 10000)
(4389, 10000), (4396, 10000)
(4396, 0.5), (4396, 10000)
(4396, 0.5), (4398, 0.5)
(4398, 0.5), (4398, 10000)
(4398, 10000), (4408, 10000)
(4408, 0.5), (4408, 10000)
(4408, 0.5), (4420, 0.5)
(4420, 0.5), (4420, 10000)
(4420, 10000), (4427, 10000)
(4427, 0.5), (4427, 10000)
(4427, 0.5), (4476, 0.5)
(4476, 0.5), (4476, 10000)
(4476, 10000), (4499, 10000)
(4499, 0.5), (4499, 10000)
(4499, 0.5), (4501, 0.5)
(4501, 0.5), (4501, 10000)
(4501, 10000), (4514, 10000)
(4514, 0.5), (4514, 10000)
(4514, 0.5), (4525, 0.5)
(4525, 0.5), (4525, 10000)
(4525, 10000), (4537, 10000)
(4537, 0.5), (4537, 10000)
(4537, 0.5), (4566, 0.5)
(4566, 0.5), (4566, 10000)
(4566, 10000), (4583, 10000)
(4583, 0.5), (4583, 10000)
(4583, 0.5), (4585, 0.5)
(4585, 0.5), (4585, 10000)
(4585, 10000), (4591, 10000)
(4591, 0.5), (4591, 10000)
(4591, 0.5), (4644, 0.5)
(4644, 0.5), (4644, 10000)
(4644, 10000), (4658, 10000)
(4658, 0.5), (4658, 10000)
(4658, 0.5), (4678, 0.5)
(4678, 0.5), (4678, 10000)
(4678, 10000), (4681, 10000)
(4681, 0.5), (4681, 10000)
(4681, 0.5), (4815, 0.5)
(4815, 0.5), (4815, 10000)
(4815, 10000), (4825, 10000)
(4825, 0.5), (4825, 10000)
(4825, 0.5), (4839, 0.5)
(4839, 0.5), (4839, 10000)
(4839, 10000), (4853, 10000)
(4853, 0.5), (4853, 10000)
(4853, 0.5), (4859, 0.5)
(4859, 0.5), (4859, 10000)
(4859, 10000), (4877, 10000)
(4877, 0.5), (4877, 10000)
(4877, 0.5), (4894, 0.5)
(4894, 0.5), (4894, 10000)
(4894, 10000), (4911, 10000)
(4911, 0.5), (4911, 10000)
(4911, 0.5), (4923, 0.5)
(4923, 0.5), (4923, 10000)
(4923, 10000), (4925, 10000)
(4925, 0.5), (4925, 10000)
(4925, 0.5), (4942, 0.5)
(4942, 0.5), (4942, 10000)
(4942, 10000), (4952, 10000)
(4952, 0.5), (4952, 10000)
(4952, 0.5), (5038, 0.5)
(5038, 0.5), (5038, 10000)
(5038, 10000), (5040, 10000)
(5040, 0.5), (5040, 10000)
(5040, 0.5), (5045, 0.5)
(5045, 0.5), (5045, 10000)
(5045, 10000), (5052, 10000)
(5052, 0.5), (5052, 10000)
(5052, 0.5), (5086, 0.5)
(5086, 0.5), (5086, 10000)
(5086, 10000), (5094, 10000)
(5094, 0.5), (5094, 10000)
(5094, 0.5), (5118, 0.5)
(5118, 0.5), (5118, 10000)
(5118, 10000), (5135, 10000)
(5135, 0.5), (5135, 10000)
(5135, 0.5), (5137, 0.5)
(5137, 0.5), (5137, 10000)
(5137, 10000), (5141, 10000)
(5141, 0.5), (5141, 10000)
(5141, 0.5), (5159, 0.5)
(5159, 0.5), (5159, 10000)
(5159, 10000), (5167, 10000)
(5167, 0.5), (5167, 10000)
(5167, 0.5), (5173, 0.5)
(5173, 0.5), (5173, 10000)
(5173, 10000), (5186, 10000)
(5186, 0.5), (5186, 10000)
(5186, 0.5), (5207, 0.5)
(5207, 0.5), (5207, 10000)
(5207, 10000), (5217, 10000)
(5217, 0.5), (5217, 10000)
(5217, 0.5), (5227, 0.5)
(5227, 0.5), (5227, 10000)
(5227, 10000), (5232, 10000)
(5232, 0.5), (5232, 10000)
(5232, 0.5), (5242, 0.5)
(5242, 0.5), (5242, 10000)
(5242, 10000), (5258, 10000)
(5258, 0.5), (5258, 10000)
(5258, 0.5), (5263, 0.5)
(5263, 0.5), (5263, 10000)
(5263, 10000), (5276, 10000)
(5276, 0.5), (5276, 10000)
(5276, 0.5), (5297, 0.5)
(5297, 0.5), (5297, 10000)
(5297, 10000), (5302, 10000)
(5302, 0.5), (5302, 10000)
(5302, 0.5), (5330, 0.5)
(5330, 0.5), (5330, 10000)
(5330, 10000), (5341, 10000)
(5341, 0.5), (5341, 10000)
(5341, 0.5), (5412, 0.5)
(5412, 0.5), (5412, 10000)
(5412, 10000), (5421, 10000)
(5421, 0.5), (5421, 10000)
(5421, 0.5), (5484, 0.5)
(5484, 0.5), (5484, 10000)
(5484, 10000), (5499, 10000)
(5499, 0.5), (5499, 10000)
(5499, 0.5), (5553, 0.5)
(5553, 0.5), (5553, 10000)
(5553, 10000), (5562, 10000)
(5562, 0.5), (5562, 10000)
(5562, 0.5), (5610, 0.5)
(5610, 0.5), (5610, 10000)
(5610, 10000), (5614, 10000)
(5614, 0.5), (5614, 10000)
(5614, 0.5), (5626, 0.5)
(5626, 0.5), (5626, 10000)
(5626, 10000), (5642, 10000)
(5642, 0.5), (5642, 10000)
(5642, 0.5), (5683, 0.5)
(5683, 0.5), (5683, 10000)
(5683, 10000), (5697, 10000)
(5697, 0.5), (5697, 10000)
(5697, 0.5), (5794, 0.5)
(5794, 0.5), (5794, 10000)
(5794, 10000), (5814, 10000)
(5814, 0.5), (5814, 10000)
(5814, 0.5), (5826, 0.5)
(5826, 0.5), (5826, 10000)
(5826, 10000), (5832, 10000)
(5832, 0.5), (5832, 10000)
(5832, 0.5), (5835, 0.5)
(5835, 0.5), (5835, 10000)
(5835, 10000), (5842, 10000)
(5842, 0.5), (5842, 10000)
(5842, 0.5), (5845, 0.5)
(5845, 0.5), (5845, 10000)
(5845, 10000), (5858, 10000)
(5858, 0.5), (5858, 10000)
(5858, 0.5), (5928, 0.5)
(5928, 0.5), (5928, 10000)
(5928, 10000), (5932, 10000)
(5932, 0.5), (5932, 10000)
(5932, 0.5), (6027, 0.5)
(6027, 0.5), (6027, 10000)
(6027, 10000), (6030, 10000)
(6030, 0.5), (6030, 10000)
(6030, 0.5), (6078, 0.5)
(6078, 0.5), (6078, 10000)
(6078, 10000), (6087, 10000)
(6087, 0.5), (6087, 10000)
(6087, 0.5), (6135, 0.5)
(6135, 0.5), (6135, 10000)
(6135, 10000), (6142, 10000)
(6142, 0.5), (6142, 10000)
(6142, 0.5), (6176, 0.5)
(6176, 0.5), (6176, 10000)
(6176, 10000), (6195, 10000)
(6195, 0.5), (6195, 10000)
(6195, 0.5), (6292, 0.5)
(6292, 0.5), (6292, 10000)
(6292, 10000), (6308, 10000)
(6308, 0.5), (6308, 10000)
(6308, 0.5), (6328, 0.5)
(6328, 0.5), (6328, 10000)
(6328, 10000), (6345, 10000)
(6345, 0.5), (6345, 10000)
(6345, 0.5), (6358, 0.5)
(6358, 0.5), (6358, 10000)
(6358, 10000), (6360, 10000)
(6360, 0.5), (6360, 10000)
(6360, 0.5), (6415, 0.5)
(6415, 0.5), (6415, 10000)
(6415, 10000), (6434, 10000)
(6434, 0.5), (6434, 10000)
(6434, 0.5), (6447, 0.5)
(6447, 0.5), (6447, 10000)
(6447, 10000), (6460, 10000)
(6460, 0.5), (6460, 10000)
(6460, 0.5), (6575, 0.5)
(6575, 0.5), (6575, 10000)
(6575, 10000), (6584, 10000)
(6584, 0.5), (6584, 10000)
(6584, 0.5), (6586, 0.5)
(6586, 0.5), (6586, 10000)
(6586, 10000), (6601, 10000)
(6601, 0.5), (6601, 10000)
(6601, 0.5), (6621, 0.5)
(6621, 0.5), (6621, 10000)
(6621, 10000), (6637, 10000)
(6637, 0.5), (6637, 10000)
(6637, 0.5), (6707, 0.5)
(6707, 0.5), (6707, 10000)
(6707, 10000), (6726, 10000)
(6726, 0.5), (6726, 10000)
(6726, 0.5), (6735, 0.5)
(6735, 0.5), (6735, 10000)
(6735, 10000), (6741, 10000)
(6741, 0.5), (6741, 10000)
(6741, 0.5), (6759, 0.5)
(6759, 0.5), (6759, 10000)
(6759, 10000), (6769, 10000)
(6769, 0.5), (6769, 10000)
(6769, 0.5), (6771, 0.5)
(6771, 0.5), (6771, 10000)
(6771, 10000), (6790, 10000)
(6790, 0.5), (6790, 10000)
(6790, 0.5), (6927, 0.5)
(6927, 0.5), (6927, 10000)
(6927, 10000), (6932, 10000)
(6932, 0.5), (6932, 10000)
(6932, 0.5), (6946, 0.5)
(6946, 0.5), (6946, 10000)
(6946, 10000), (6952, 10000)
(6952, 0.5), (6952, 10000)
(6952, 0.5), (7083, 0.5)
(7083, 0.5), (7083, 10000)
(7083, 10000), (7087, 10000)
(7087, 0.5), (7087, 10000)
(7087, 0.5), (7094, 0.5)
(7094, 0.5), (7094, 10000)
(7094, 10000), (7100, 10000)
(7100, 0.5), (7100, 10000)
(7100, 0.5), (7102, 0.5)
(7102, 0.5), (7102, 10000)
(7102, 10000), (7117, 10000)
(7117, 0.5), (7117, 10000)
(7117, 0.5), (7155, 0.5)
(7155, 0.5), (7155, 10000)
(7155, 10000), (7167, 10000)
(7167, 0.5), (7167, 10000)
(7167, 0.5), (7169, 0.5)
(7169, 0.5), (7169, 10000)
(7169, 10000), (7178, 10000)
(7178, 0.5), (7178, 10000)
(7178, 0.5), (7196, 0.5)
(7196, 0.5), (7196, 10000)
(7196, 10000), (7206, 10000)
(7206, 0.5), (7206, 10000)
(7206, 0.5), (7368, 0.5)
(7368, 0.5), (7368, 10000)
(7368, 10000), (7371, 10000)
(7371, 0.5), (7371, 10000)
(7371, 0.5), (7381, 0.5)
(7381, 0.5), (7381, 10000)
(7381, 10000), (7390, 10000)
(7390, 0.5), (7390, 10000)
(7390, 0.5), (7394, 0.5)
(7394, 0.5), (7394, 10000)
(7394, 10000), (7409, 10000)
(7409, 0.5), (7409, 10000)
(7409, 0.5), (7431, 0.5)
(7431, 0.5), (7431, 10000)
(7431, 10000), (7451, 10000)
(7451, 0.5), (7451, 10000)
(7451, 0.5), (7498, 0.5)
(7498, 0.5), (7498, 10000)
(7498, 10000), (7502, 10000)
(7502, 0.5), (7502, 10000)
(7502, 0.5), (7504, 0.5)
(7504, 0.5), (7504, 10000)
(7504, 10000), (7513, 10000)
(7513, 0.5), (7513, 10000)
(7513, 0.5), (7528, 0.5)
(7528, 0.5), (7528, 10000)
(7528, 10000), (7532, 10000)
(7532, 0.5), (7532, 10000)
(7532, 0.5), (7583, 0.5)
(7583, 0.5), (7583, 10000)
(7583, 10000), (7596, 10000)
(7596, 0.5), (7596, 10000)
(7596, 0.5), (7607, 0.5)
(7607, 0.5), (7607, 10000)
(7607, 10000), (7621, 10000)
(7621, 0.5), (7621, 10000)
(7621, 0.5), (7629, 0.5)
(7629, 0.5), (7629, 10000)
(7629, 10000), (7638, 10000)
(7638, 0.5), (7638, 10000)
(7638, 0.5), (7647, 0.5)
(7647, 0.5), (7647, 10000)
(7647, 10000), (7652, 10000)
(7652, 0.5), (7652, 10000)
(7652, 0.5), (7654, 0.5)
(7654, 0.5), (7654, 10000)
(7654, 10000), (7661, 10000)
(7661, 0.5), (7661, 10000)
(7661, 0.5), (7698, 0.5)
(7698, 0.5), (7698, 10000)
(7698, 10000), (7713, 10000)
(7713, 0.5), (7713, 10000)
(7713, 0.5), (7746, 0.5)
(7746, 0.5), (7746, 10000)
(7746, 10000), (7774, 10000)
(7774, 0.5), (7774, 10000)
(7774, 0.5), (7858, 0.5)
(7858, 0.5), (7858, 10000)
(7858, 10000), (7869, 10000)
(7869, 0.5), (7869, 10000)
(7869, 0.5), (7880, 0.5)
(7880, 0.5), (7880, 10000)
(7880, 10000), (7889, 10000)
(7889, 0.5), (7889, 10000)
(7889, 0.5), (7891, 0.5)
