2336183
39.6044%
1000, 1000
(108, 0), (108, 10000)
(108, 0), (9944, 0)
(108, 10000), (108.5, 10000)
(108.5, 0.5), (108.5, 10000)
(108.5, 0.5), (128, 0.5)
(128, 0.5), (128, 10000)
(128, 10000), (133, 10000)
(133, 0.5), (133, 10000)
(133, 0.5), (238, 0.5)
(238, 0.5), (238, 10000)
(238, 10000), (238.5, 10000)
(238.5, 0.5), (238.5, 10000)
(238.5, 0.5), (262, 0.5)
(262, 0.5), (262, 10000)
(262, 10000), (262.5, 10000)
(262.5, 0.5), (262.5, 10000)
(262.5, 0.5), (280, 0.5)
(280, 0.5), (280, 10000)
(280, 10000), (280.5, 10000)
(280.5, 0.5), (280.5, 10000)
(280.5, 0.5), (286, 0.5)
(286, 0.5), (286, 10000)
(286, 10000), (287, 10000)
(287, 0.5), (287, 10000)
(287, 0.5), (378, 0.5)
(378, 0.5), (378, 10000)
(378, 10000), (379, 10000)
(379, 0.5), (379, 10000)
(379, 0.5), (436, 0.5)
(436, 0.5), (436, 10000)
(436, 10000), (439, 10000)
(439, 0.5), (439, 10000)
(439, 0.5), (464, 0.5)
(464, 0.5), (464, 10000)
(464, 10000), (469, 10000)
(469, 0.5), (469, 10000)
(469, 0.5), (491, 0.5)
(491, 0.5), (491, 10000)
(491, 10000), (493, 10000)
(493, 0.5), (493, 10000)
(493, 0.5), (499, 0.5)
(499, 0.5), (499, 10000)
(499, 10000), (499.5, 10000)
(499.5, 0.5), (499.5, 10000)
(499.5, 0.5), (598, 0.5)
(598, 0.5), (598, 10000)
(598, 10000), (600, 10000)
(600, 0.5), (600, 10000)
(600, 0.5), (629, 0.5)
(629, 0.5), (629, 10000)
(629, 10000), (630, 10000)
(630, 0.5), (630, 10000)
(630, 0.5), (666, 0.5)
(666, 0.5), (666, 10000)
(666, 10000), (668, 10000)
(668, 0.5), (668, 10000)
(668, 0.5), (685, 0.5)
(685, 0.5), (685, 10000)
(685, 10000), (686, 10000)
(686, 0.5), (686, 10000)
(686, 0.5), (694, 0.5)
(694, 0.5), (694, 10000)
(694, 10000), (694.5, 10000)
(694.5, 0.5), (694.5, 10000)
(694.5, 0.5), (706, 0.5)
(706, 0.5), (706, 10000)
(706, 10000), (710, 10000)
(710, 0.5), (710, 10000)
